StCoFIPS,hw1_min_frequency,hw1_min_duration,hw1_min_intensity,hw1_mean_frequency,hw1_mean_duration,hw1_mean_intensity,hw1_max_frequency,hw1_max_duration,hw1_max_intensity,hw3_min_frequency,hw3_min_duration,hw3_min_intensity,hw3_mean_frequency,hw3_mean_duration,hw3_mean_intensity,hw3_max_frequency,hw3_max_duration,hw3_max_intensity,hw5_min_frequency,hw5_min_duration,hw5_min_intensity,hw5_mean_frequency,hw5_mean_duration,hw5_mean_intensity,hw5_max_frequency,hw5_max_duration,hw5_max_intensity
19147,87,1.8505747126436782,21.72915325670498,75,2.16,25.689876507936507,104,1.5673076923076923,30.79514903846154,16,4.1875,21.989770833333335,19,4.684210526315789,26.084775689223058,16,3.75,31.04721875,5,6,22.178933333333333,7,6.571428571428571,26.33808163265306,4,5.5,31.171166666666668
19149,85,1.9058823529411764,21.92814780578898,73,2.2054794520547945,26.029154816264406,114,1.412280701754386,31.295415204678363,16,4.75,22.264535218253968,21,4.476190476190476,26.295157218442935,12,3.75,31.706444444444443,9,5.888888888888889,22.43389594356261,8,6.375,26.4329126984127,3,5.333333333333333,31.636888888888887
19151,93,1.7311827956989247,21.82118010752688,72,2.236111111111111,25.85739726631393,109,1.4770642201834863,30.998241590214068,13,4.384615384615385,22.143826923076922,20,4.7,26.15363015873016,15,3.6,31.41722222222222,6,5.833333333333333,22.45440277777778,8,6.375,26.342200396825397,3,5,31.486666666666668
19153,82,1.975609756097561,22.532981804103756,66,2.4393939393939394,26.66039665889666,98,1.6428571428571428,31.989119897959185,17,4.470588235294118,22.91291223155929,24,4.375,26.83546581196581,14,4.285714285714286,32.27848214285714,6,6.5,23.082695767195766,6,7.166666666666667,27.023252136752138,4,6.75,32.207187499999996
19155,86,1.8837209302325582,22.566077519379846,74,2.189189189189189,26.7128416988417,113,1.424778761061947,32.10755162241888,16,4.4375,22.791416666666667,20,4.8,26.877014285714285,16,3.4375,32.21208333333333,5,6.8,22.931866666666668,8,7,27.064306547619047,3,5,32.18666666666667
19157,86,1.9069767441860466,22.271938630490954,73,2.2054794520547945,26.336843607305937,93,1.7311827956989247,31.467820788530467,20,3.95,22.456836111111112,21,4.571428571428571,26.570932539682538,18,4.277777777777778,31.694296296296297,4,6.25,22.61313888888889,8,6.625,26.604322916666668,5,6.6,31.8053
19159,78,2.076923076923077,22.536803113553113,70,2.3142857142857145,26.501518197278912,97,1.6597938144329898,31.77066237113402,16,4.75,22.74160267857143,19,4.7368421052631575,26.743488095238096,17,3.764705882352941,31.899073529411766,6,7,22.818857142857144,5,8.4,26.86592142857143,3,6,32.05308333333333
19161,91,1.7912087912087913,21.953606227106228,72,2.25,25.961976962081128,104,1.5480769230769231,31.156008012820514,15,4.466666666666667,22.262877777777778,19,4.684210526315789,26.25749164578112,12,3.5833333333333335,31.580819444444444,7,6,22.62485714285714,7,6.714285714285714,26.421167800453514,2,5.5,31.552
19163,92,1.7608695652173914,22.541979166666668,71,2.267605633802817,26.533937599958726,86,1.872093023255814,31.713639534883722,17,3.823529411764706,23.005416666666665,21,4.857142857142857,26.851408076050934,18,4.222222222222222,32.06988888888889,2,7,23.673125,6,8,26.878678266178266,5,6.6,32.49693333333333
19165,87,1.8620689655172413,22.161399288451012,70,2.3,26.21893934240363,114,1.4210526315789473,31.434272347535504,13,5.076923076923077,22.467441391941392,21,4.619047619047619,26.40551209372638,11,4,31.551549783549785,7,6.571428571428571,22.52560544217687,6,7.333333333333333,26.61026455026455,4,5.75,31.705928571428572
19167,86,1.872093023255814,21.67429134366925,77,2.090909090909091,25.763267264481552,114,1.412280701754386,31.053355263157894,15,4.533333333333333,22.137937037037037,21,4.476190476190476,26.109122826908543,14,3.642857142857143,31.30375,7,6,22.414269841269842,9,6,26.266008818342154,2,5.5,31.73166666666667
19169,90,1.8,22.191893827160495,74,2.175675675675676,26.258920366795365,100,1.61,31.448878333333333,16,4.3125,22.567527777777777,23,4.130434782608695,26.571961180124223,15,4.133333333333334,31.66452222222222,5,6.6,22.66608888888889,7,6,26.699181972789116,4,6.25,31.642583333333334
19171,86,1.872093023255814,22.158304586563307,73,2.2054794520547945,26.150933953033267,93,1.7419354838709677,31.306225806451614,16,4.375,22.315887152777776,24,4.25,26.370549107142857,17,4.176470588235294,31.538176470588237,5,6.6,22.369505555555556,8,6.125,26.54977232142857,5,6.6,31.5293
19173,79,2.037974683544304,22.536503918022905,68,2.3676470588235294,26.539599089635853,104,1.5480769230769231,31.740141025641027,16,4.625,22.647738095238097,20,4.8,26.719636904761906,16,3.625,31.795916666666667,6,7,22.760079365079363,6,7.833333333333333,26.77503968253968,3,5.333333333333333,31.993222222222222
19175,79,2.037974683544304,22.350027426160338,72,2.236111111111111,26.302130456349207,95,1.694736842105263,31.57751052631579,15,5,22.57947777777778,20,4.5,26.578669642857143,16,4.0625,31.70396875,5,7.8,22.613266666666668,4,8.5,26.857098214285713,4,6.5,31.649625
19177,83,1.9518072289156627,22.84923092369478,69,2.347826086956522,26.831833890746935,94,1.7234042553191489,32.13974760523165,20,3.85,23.233808333333332,21,4.714285714285714,27.068406593406593,15,4.466666666666667,32.48108499278499,4,6,23.521333333333335,7,7,27.331053113553114,4,7.25,32.90261038961039
19179,83,1.9397590361445782,22.78466499765295,68,2.3676470588235294,26.756948529411765,99,1.6363636363636365,31.92574035812672,17,4.235294117647059,23.166599694423223,22,4.545454545454546,26.97715909090909,15,4.4,32.28555303030303,5,6.8,23.242105627705627,8,6.625,27.140104166666667,3,8.333333333333334,32.618042929292926
19181,81,1.9876543209876543,22.637299627669996,67,2.4029850746268657,26.65136815920398,100,1.62,31.884399038461538,18,4.388888888888889,22.962292768959436,23,4.304347826086956,26.876594202898552,12,4.833333333333333,32.109991987179484,6,6.5,23.13660052910053,4,8.25,27.243541666666665,4,8,32.118517628205126
19183,94,1.7234042553191489,22.501969858156027,69,2.347826086956522,26.596125590592983,93,1.7419354838709677,31.694793580971,17,4,22.953833333333332,23,4.478260869565218,26.79076807612677,19,4,32.09872647527911,4,6,23.042333333333332,7,7,26.89549986917844,4,6.75,32.10082575757576
19185,83,1.9397590361445782,22.670729489386115,69,2.3333333333333335,26.561803710781973,93,1.7311827956989247,31.8939417562724,17,4.411764705882353,23.018855742296918,21,4.476190476190476,26.778783621140764,18,4.055555555555555,31.832032407407407,5,7,22.995609523809524,7,6.714285714285714,26.969565149136578,3,8,31.984694444444447
19187,91,1.7802197802197801,21.974250915750915,74,2.175675675675676,26.03455164092664,103,1.5631067961165048,31.22748220064725,14,4.214285714285714,22.384773809523807,21,4.333333333333333,26.36246768707483,19,3.4210526315789473,31.466087719298248,6,5.666666666666667,22.69322222222222,8,6.25,26.43262351190476,3,5,31.411333333333335
