StCoFIPS,month,season,n_days,total_days,pct_days
48237,11,Cold,16,30,0.5333333333333333
48237,12,Cold,31,31,1
48239,1,Cold,31,31,1
48239,2,Cold,26,28,0.9285714285714286
48239,3,Temperate,24,31,0.7741935483870968
48239,4,Temperate,30,30,1
48239,5,Warm,24,31,0.7741935483870968
48239,6,Warm,30,30,1
48239,7,Warm,31,31,1
48239,8,Warm,31,31,1
48239,9,Warm,30,30,1
48239,10,Temperate,24,31,0.7741935483870968
48239,11,Cold,19,30,0.6333333333333333
48239,12,Cold,31,31,1
48241,1,Cold,31,31,1
48241,2,Cold,28,28,1
48241,3,Temperate,22,31,0.7096774193548387
48241,4,Temperate,30,30,1
48241,5,Temperate,16,31,0.5161290322580645
48241,6,Warm,30,30,1
48241,7,Warm,31,31,1
48241,8,Warm,31,31,1
48241,9,Warm,28,30,0.9333333333333333
48241,10,Temperate,27,31,0.8709677419354839
48241,11,Cold,19,30,0.6333333333333333
48241,12,Cold,31,31,1
48243,1,Cold,31,31,1
48243,2,Cold,28,28,1
48243,3,Temperate,20,31,0.6451612903225806
48243,4,Temperate,30,30,1
48243,5,Temperate,16,31,0.5161290322580645
48243,6,Warm,30,30,1
48243,7,Warm,31,31,1
48243,8,Warm,31,31,1
48243,9,Warm,30,30,1
48243,10,Temperate,25,31,0.8064516129032258
48243,11,Cold,19,30,0.6333333333333333
48243,12,Cold,31,31,1
48245,1,Cold,31,31,1
48245,2,Cold,28,28,1
48245,3,Temperate,22,31,0.7096774193548387
48245,4,Temperate,30,30,1
48245,5,Temperate,17,31,0.5483870967741935
48245,6,Warm,30,30,1
48245,7,Warm,31,31,1
48245,8,Warm,31,31,1
48245,9,Warm,29,30,0.9666666666666667
48245,10,Temperate,27,31,0.8709677419354839
48245,11,Cold,18,30,0.6
48245,12,Cold,31,31,1
48247,1,Cold,31,31,1
48247,2,Cold,21,28,0.75
48247,3,Temperate,26,31,0.8387096774193549
48247,4,Temperate,25,30,0.8333333333333334
48247,5,Warm,30,31,0.967741935483871
48247,6,Warm,30,30,1
48247,7,Warm,31,31,1
48247,8,Warm,31,31,1
48247,9,Warm,30,30,1
48247,10,Temperate,20,31,0.6451612903225806
48247,11,Cold,17,30,0.5666666666666667
48247,12,Cold,31,31,1
48249,1,Cold,31,31,1
48249,2,Cold,27,28,0.9642857142857143
48249,3,Temperate,23,31,0.7419354838709677
48249,4,Temperate,30,30,1
48249,5,Warm,27,31,0.8709677419354839
48249,6,Warm,30,30,1
48249,7,Warm,31,31,1
48249,8,Warm,31,31,1
48249,9,Warm,30,30,1
48249,10,Temperate,21,31,0.6774193548387096
48249,11,Cold,19,30,0.6333333333333333
48249,12,Cold,31,31,1
48251,1,Cold,31,31,1
48251,2,Cold,28,28,1
48251,3,Temperate,25,31,0.8064516129032258
48251,4,Temperate,30,30,1
48251,5,Warm,20,31,0.6451612903225806
48251,6,Warm,30,30,1
48251,7,Warm,31,31,1
48251,8,Warm,31,31,1
48251,9,Warm,29,30,0.9666666666666667
48251,10,Temperate,28,31,0.9032258064516129
48251,11,Cold,17,30,0.5666666666666667
48251,12,Cold,31,31,1
48253,1,Cold,31,31,1
48253,2,Cold,28,28,1
48253,3,Temperate,25,31,0.8064516129032258
48253,4,Temperate,30,30,1
48253,5,Warm,24,31,0.7741935483870968
48253,6,Warm,30,30,1
48253,7,Warm,31,31,1
48253,8,Warm,31,31,1
48253,9,Warm,29,30,0.9666666666666667
48253,10,Temperate,26,31,0.8387096774193549
48253,11,Cold,16,30,0.5333333333333333
48253,12,Cold,31,31,1
48255,1,Cold,31,31,1
48255,2,Cold,26,28,0.9285714285714286
48255,3,Temperate,23,31,0.7419354838709677
48255,4,Temperate,30,30,1
48255,5,Warm,25,31,0.8064516129032258
48255,6,Warm,30,30,1
48255,7,Warm,31,31,1
48255,8,Warm,31,31,1
48255,9,Warm,30,30,1
48255,10,Temperate,24,31,0.7741935483870968
48255,11,Cold,19,30,0.6333333333333333
48255,12,Cold,31,31,1
48257,1,Cold,31,31,1
48257,2,Cold,28,28,1
48257,3,Temperate,25,31,0.8064516129032258
48257,4,Temperate,30,30,1
48257,5,Warm,19,31,0.6129032258064516
48257,6,Warm,30,30,1
48257,7,Warm,31,31,1
48257,8,Warm,31,31,1
48257,9,Warm,28,30,0.9333333333333333
48257,10,Temperate,28,31,0.9032258064516129
48257,11,Cold,19,30,0.6333333333333333
48257,12,Cold,31,31,1
48259,1,Cold,31,31,1
48259,2,Cold,28,28,1
48259,3,Temperate,24,31,0.7741935483870968
48259,4,Temperate,30,30,1
48259,5,Warm,24,31,0.7741935483870968
48259,6,Warm,30,30,1
48259,7,Warm,31,31,1
48259,8,Warm,31,31,1
48259,9,Warm,29,30,0.9666666666666667
48259,10,Temperate,25,31,0.8064516129032258
48259,11,Cold,20,30,0.6666666666666666
48259,12,Cold,31,31,1
48261,1,Cold,31,31,1
48261,2,Cold,26,28,0.9285714285714286
48261,3,Temperate,23,31,0.7419354838709677
48261,4,Temperate,29,30,0.9666666666666667
48261,5,Warm,28,31,0.9032258064516129
48261,6,Warm,30,30,1
48261,7,Warm,31,31,1
48261,8,Warm,31,31,1
48261,9,Warm,30,30,1
48261,10,Temperate,21,31,0.6774193548387096
48261,11,Cold,18,30,0.6
48261,12,Cold,31,31,1
48263,1,Cold,31,31,1
48263,2,Cold,28,28,1
48263,3,Temperate,23,31,0.7419354838709677
48263,4,Temperate,30,30,1
48263,5,Warm,19,31,0.6129032258064516
48263,6,Warm,30,30,1
48263,7,Warm,31,31,1
48263,8,Warm,31,31,1
48263,9,Warm,28,30,0.9333333333333333
48263,10,Temperate,28,31,0.9032258064516129
48263,11,Cold,20,30,0.6666666666666666
48263,12,Cold,31,31,1
48265,1,Cold,31,31,1
48265,2,Cold,28,28,1
48265,3,Temperate,24,31,0.7741935483870968
48265,4,Temperate,30,30,1
48265,5,Warm,25,31,0.8064516129032258
48265,6,Warm,30,30,1
48265,7,Warm,31,31,1
48265,8,Warm,31,31,1
48265,9,Warm,29,30,0.9666666666666667
48265,10,Temperate,25,31,0.8064516129032258
48265,11,Cold,20,30,0.6666666666666666
48265,12,Cold,31,31,1
48267,1,Cold,31,31,1
48267,2,Cold,28,28,1
48267,3,Temperate,24,31,0.7741935483870968
48267,4,Temperate,30,30,1
48267,5,Warm,27,31,0.8709677419354839
48267,6,Warm,30,30,1
48267,7,Warm,31,31,1
48267,8,Warm,31,31,1
48267,9,Warm,29,30,0.9666666666666667
48267,10,Temperate,25,31,0.8064516129032258
48267,11,Cold,19,30,0.6333333333333333
48267,12,Cold,31,31,1
48269,1,Cold,31,31,1
48269,2,Cold,28,28,1
48269,3,Temperate,25,31,0.8064516129032258
48269,4,Temperate,30,30,1
48269,5,Warm,21,31,0.6774193548387096
48269,6,Warm,30,30,1
48269,7,Warm,31,31,1
48269,8,Warm,31,31,1
48269,9,Warm,28,30,0.9333333333333333
48269,10,Temperate,28,31,0.9032258064516129
48269,11,Cold,18,30,0.6
48269,12,Cold,31,31,1
48271,1,Cold,31,31,1
48271,2,Cold,28,28,1
48271,3,Temperate,25,31,0.8064516129032258
48271,4,Temperate,30,30,1
48271,5,Warm,27,31,0.8709677419354839
48271,6,Warm,30,30,1
48271,7,Warm,31,31,1
48271,8,Warm,31,31,1
48271,9,Warm,30,30,1
48271,10,Temperate,25,31,0.8064516129032258
48271,11,Cold,20,30,0.6666666666666666
48271,12,Cold,31,31,1
48273,1,Cold,31,31,1
48273,2,Cold,27,28,0.9642857142857143
48273,3,Temperate,23,31,0.7419354838709677
48273,4,Temperate,30,30,1
48273,5,Warm,26,31,0.8387096774193549
48273,6,Warm,30,30,1
48273,7,Warm,31,31,1
48273,8,Warm,31,31,1
48273,9,Warm,30,30,1
48273,10,Temperate,22,31,0.7096774193548387
48273,11,Cold,19,30,0.6333333333333333
48273,12,Cold,31,31,1
48275,1,Cold,31,31,1
48275,2,Cold,28,28,1
48275,3,Temperate,26,31,0.8387096774193549
48275,4,Temperate,30,30,1
48275,5,Warm,24,31,0.7741935483870968
48275,6,Warm,30,30,1
48275,7,Warm,31,31,1
48275,8,Warm,31,31,1
48275,9,Warm,29,30,0.9666666666666667
48275,10,Temperate,28,31,0.9032258064516129
48275,11,Cold,16,30,0.5333333333333333
48275,12,Cold,31,31,1
48277,1,Cold,31,31,1
48277,2,Cold,28,28,1
48277,3,Temperate,25,31,0.8064516129032258
48277,4,Temperate,30,30,1
48277,5,Warm,17,31,0.5483870967741935
48277,6,Warm,30,30,1
48277,7,Warm,31,31,1
48277,8,Warm,31,31,1
48277,9,Warm,28,30,0.9333333333333333
48277,10,Temperate,27,31,0.8709677419354839
48277,11,Cold,18,30,0.6
48277,12,Cold,31,31,1
48279,1,Cold,31,31,1
48279,2,Cold,28,28,1
48279,3,Temperate,25,31,0.8064516129032258
48279,4,Temperate,30,30,1
48279,5,Warm,18,31,0.5806451612903226
48279,6,Warm,30,30,1
48279,7,Warm,31,31,1
48279,8,Warm,31,31,1
48279,9,Warm,29,30,0.9666666666666667
48279,10,Temperate,28,31,0.9032258064516129
48279,11,Cold,19,30,0.6333333333333333
48279,12,Cold,31,31,1
48281,1,Cold,31,31,1
48281,2,Cold,28,28,1
48281,3,Temperate,24,31,0.7741935483870968
48281,4,Temperate,30,30,1
48281,5,Warm,22,31,0.7096774193548387
48281,6,Warm,30,30,1
48281,7,Warm,31,31,1
48281,8,Warm,31,31,1
48281,9,Warm,29,30,0.9666666666666667
48281,10,Temperate,27,31,0.8709677419354839
48281,11,Cold,18,30,0.6
48281,12,Cold,31,31,1
48283,1,Cold,31,31,1
48283,2,Cold,26,28,0.9285714285714286
48283,3,Temperate,23,31,0.7419354838709677
48283,4,Temperate,30,30,1
48283,5,Warm,28,31,0.9032258064516129
48283,6,Warm,30,30,1
48283,7,Warm,31,31,1
48283,8,Warm,31,31,1
48283,9,Warm,30,30,1
48283,10,Temperate,23,31,0.7419354838709677
48283,11,Cold,19,30,0.6333333333333333
48283,12,Cold,31,31,1
48285,1,Cold,31,31,1
48285,2,Cold,26,28,0.9285714285714286
48285,3,Temperate,24,31,0.7741935483870968
48285,4,Temperate,30,30,1
48285,5,Warm,22,31,0.7096774193548387
48285,6,Warm,30,30,1
48285,7,Warm,31,31,1
48285,8,Warm,31,31,1
48285,9,Warm,30,30,1
48285,10,Temperate,24,31,0.7741935483870968
48285,11,Cold,19,30,0.6333333333333333
48285,12,Cold,31,31,1
48287,1,Cold,31,31,1
48287,2,Cold,28,28,1
48287,3,Temperate,22,31,0.7096774193548387
48287,4,Temperate,30,30,1
48287,5,Warm,18,31,0.5806451612903226
48287,6,Warm,30,30,1
48287,7,Warm,31,31,1
48287,8,Warm,31,31,1
48287,9,Warm,29,30,0.9666666666666667
48287,10,Temperate,25,31,0.8064516129032258
48287,11,Cold,18,30,0.6
48287,12,Cold,31,31,1
48289,1,Cold,31,31,1
48289,2,Cold,28,28,1
48289,3,Temperate,21,31,0.6774193548387096
48289,4,Temperate,30,30,1
48289,5,Warm,18,31,0.5806451612903226
48289,6,Warm,30,30,1
48289,7,Warm,31,31,1
48289,8,Warm,31,31,1
48289,9,Warm,29,30,0.9666666666666667
48289,10,Temperate,27,31,0.8709677419354839
48289,11,Cold,19,30,0.6333333333333333
48289,12,Cold,31,31,1
48291,1,Cold,31,31,1
48291,2,Cold,28,28,1
48291,3,Temperate,21,31,0.6774193548387096
48291,4,Temperate,30,30,1
48291,5,Temperate,17,31,0.5483870967741935
48291,6,Warm,30,30,1
48291,7,Warm,31,31,1
48291,8,Warm,31,31,1
48291,9,Warm,28,30,0.9333333333333333
48291,10,Temperate,27,31,0.8709677419354839
48291,11,Cold,19,30,0.6333333333333333
48291,12,Cold,31,31,1
48293,1,Cold,31,31,1
48293,2,Cold,28,28,1
48293,3,Temperate,23,31,0.7419354838709677
48293,4,Temperate,30,30,1
48293,5,Warm,19,31,0.6129032258064516
48293,6,Warm,30,30,1
48293,7,Warm,31,31,1
48293,8,Warm,31,31,1
48293,9,Warm,29,30,0.9666666666666667
48293,10,Temperate,27,31,0.8709677419354839
48293,11,Cold,19,30,0.6333333333333333
48293,12,Cold,31,31,1
48295,1,Cold,31,31,1
48295,2,Cold,28,28,1
48295,3,Temperate,26,31,0.8387096774193549
48295,4,Temperate,30,30,1
48295,5,Warm,17,31,0.5483870967741935
48295,6,Warm,30,30,1
48295,7,Warm,31,31,1
48295,8,Warm,31,31,1
48295,9,Warm,28,30,0.9333333333333333
48295,10,Temperate,30,31,0.967741935483871
48295,11,Cold,18,30,0.6
48295,12,Cold,31,31,1
48297,1,Cold,31,31,1
48297,2,Cold,26,28,0.9285714285714286
48297,3,Temperate,23,31,0.7419354838709677
48297,4,Temperate,30,30,1
48297,5,Warm,25,31,0.8064516129032258
48297,6,Warm,30,30,1
48297,7,Warm,31,31,1
48297,8,Warm,31,31,1
48297,9,Warm,30,30,1
48297,10,Temperate,23,31,0.7419354838709677
48297,11,Cold,19,30,0.6333333333333333
48297,12,Cold,31,31,1
48299,1,Cold,31,31,1
48299,2,Cold,28,28,1
48299,3,Temperate,24,31,0.7741935483870968
48299,4,Temperate,30,30,1
48299,5,Warm,22,31,0.7096774193548387
48299,6,Warm,30,30,1
48299,7,Warm,31,31,1
48299,8,Warm,31,31,1
48299,9,Warm,29,30,0.9666666666666667
48299,10,Temperate,26,31,0.8387096774193549
48299,11,Cold,20,30,0.6666666666666666
48299,12,Cold,31,31,1
48301,1,Cold,31,31,1
48301,2,Cold,28,28,1
48301,3,Temperate,22,31,0.7096774193548387
48301,4,Temperate,30,30,1
48301,5,Warm,17,31,0.5483870967741935
48301,6,Warm,30,30,1
48301,7,Warm,31,31,1
48301,8,Warm,31,31,1
48301,9,Warm,30,30,1
48301,10,Temperate,25,31,0.8064516129032258
48301,11,Cold,19,30,0.6333333333333333
48301,12,Cold,31,31,1
48303,1,Cold,31,31,1
48303,2,Cold,28,28,1
48303,3,Temperate,26,31,0.8387096774193549
48303,4,Temperate,30,30,1
48303,5,Warm,19,31,0.6129032258064516
48303,6,Warm,30,30,1
48303,7,Warm,31,31,1
48303,8,Warm,31,31,1
48303,9,Warm,29,30,0.9666666666666667
48303,10,Temperate,27,31,0.8709677419354839
48303,11,Cold,19,30,0.6333333333333333
48303,12,Cold,31,31,1
48305,1,Cold,31,31,1
48305,2,Cold,28,28,1
48305,3,Temperate,24,31,0.7741935483870968
48305,4,Temperate,30,30,1
48305,5,Warm,19,31,0.6129032258064516
48305,6,Warm,30,30,1
48305,7,Warm,31,31,1
48305,8,Warm,31,31,1
48305,9,Warm,28,30,0.9333333333333333
48305,10,Temperate,27,31,0.8709677419354839
48305,11,Cold,20,30,0.6666666666666666
48305,12,Cold,31,31,1
48307,1,Cold,31,31,1
48307,2,Cold,27,28,0.9642857142857143
48307,3,Temperate,25,31,0.8064516129032258
48307,4,Temperate,30,30,1
48307,5,Warm,26,31,0.8387096774193549
48307,6,Warm,30,30,1
48307,7,Warm,31,31,1
48307,8,Warm,31,31,1
48307,9,Warm,29,30,0.9666666666666667
48307,10,Temperate,25,31,0.8064516129032258
48307,11,Cold,17,30,0.5666666666666667
48307,12,Cold,31,31,1
48309,1,Cold,31,31,1
48309,2,Cold,28,28,1
48309,3,Temperate,23,31,0.7419354838709677
48309,4,Temperate,30,30,1
48309,5,Warm,20,31,0.6451612903225806
48309,6,Warm,30,30,1
48309,7,Warm,31,31,1
48309,8,Warm,31,31,1
48309,9,Warm,29,30,0.9666666666666667
48309,10,Temperate,25,31,0.8064516129032258
48309,11,Cold,18,30,0.6
48309,12,Cold,31,31,1
48311,1,Cold,31,31,1
48311,2,Cold,26,28,0.9285714285714286
48311,3,Temperate,22,31,0.7096774193548387
48311,4,Temperate,29,30,0.9666666666666667
48311,5,Warm,26,31,0.8387096774193549
48311,6,Warm,30,30,1
48311,7,Warm,31,31,1
48311,8,Warm,31,31,1
48311,9,Warm,30,30,1
48311,10,Temperate,23,31,0.7419354838709677
48311,11,Cold,19,30,0.6333333333333333
48311,12,Cold,31,31,1
48313,1,Cold,31,31,1
48313,2,Cold,28,28,1
48313,3,Temperate,22,31,0.7096774193548387
48313,4,Temperate,30,30,1
48313,5,Warm,19,31,0.6129032258064516
48313,6,Warm,30,30,1
48313,7,Warm,31,31,1
48313,8,Warm,31,31,1
48313,9,Warm,29,30,0.9666666666666667
48313,10,Temperate,26,31,0.8387096774193549
48313,11,Cold,19,30,0.6333333333333333
48313,12,Cold,31,31,1
48315,1,Cold,31,31,1
48315,2,Cold,28,28,1
48315,3,Temperate,23,31,0.7419354838709677
48315,4,Temperate,30,30,1
48315,5,Warm,18,31,0.5806451612903226
48315,6,Warm,30,30,1
48315,7,Warm,31,31,1
48315,8,Warm,31,31,1
48315,9,Warm,28,30,0.9333333333333333
48315,10,Temperate,29,31,0.9354838709677419
48315,11,Cold,19,30,0.6333333333333333
48315,12,Cold,31,31,1
48317,1,Cold,31,31,1
48317,2,Cold,28,28,1
48317,3,Temperate,24,31,0.7741935483870968
48317,4,Temperate,30,30,1
48317,5,Warm,18,31,0.5806451612903226
48317,6,Warm,30,30,1
48317,7,Warm,31,31,1
48317,8,Warm,31,31,1
48317,9,Warm,29,30,0.9666666666666667
48317,10,Temperate,26,31,0.8387096774193549
48317,11,Cold,19,30,0.6333333333333333
48317,12,Cold,31,31,1
48319,1,Cold,31,31,1
48319,2,Cold,28,28,1
48319,3,Temperate,24,31,0.7741935483870968
48319,4,Temperate,30,30,1
48319,5,Warm,25,31,0.8064516129032258
48319,6,Warm,30,30,1
48319,7,Warm,31,31,1
48319,8,Warm,31,31,1
48319,9,Warm,29,30,0.9666666666666667
48319,10,Temperate,26,31,0.8387096774193549
48319,11,Cold,19,30,0.6333333333333333
48319,12,Cold,31,31,1
48321,1,Cold,31,31,1
48321,2,Cold,27,28,0.9642857142857143
48321,3,Temperate,22,31,0.7096774193548387
48321,4,Temperate,30,30,1
48321,5,Warm,21,31,0.6774193548387096
48321,6,Warm,30,30,1
48321,7,Warm,31,31,1
48321,8,Warm,31,31,1
48321,9,Warm,30,30,1
48321,10,Temperate,24,31,0.7741935483870968
48321,11,Cold,18,30,0.6
48321,12,Cold,31,31,1
48323,1,Cold,31,31,1
48323,2,Cold,25,28,0.8928571428571429
48323,3,Temperate,26,31,0.8387096774193549
48323,4,Temperate,28,30,0.9333333333333333
48323,5,Warm,28,31,0.9032258064516129
48323,6,Warm,30,30,1
48323,7,Warm,31,31,1
48323,8,Warm,31,31,1
48323,9,Warm,30,30,1
48323,10,Temperate,24,31,0.7741935483870968
48323,11,Cold,19,30,0.6333333333333333
48323,12,Cold,31,31,1
48325,1,Cold,31,31,1
48325,2,Cold,28,28,1
48325,3,Temperate,23,31,0.7419354838709677
48325,4,Temperate,30,30,1
48325,5,Warm,25,31,0.8064516129032258
48325,6,Warm,30,30,1
48325,7,Warm,31,31,1
48325,8,Warm,31,31,1
48325,9,Warm,30,30,1
48325,10,Temperate,25,31,0.8064516129032258
48325,11,Cold,20,30,0.6666666666666666
48325,12,Cold,31,31,1
48327,1,Cold,31,31,1
48327,2,Cold,27,28,0.9642857142857143
48327,3,Temperate,25,31,0.8064516129032258
48327,4,Temperate,30,30,1
48327,5,Warm,26,31,0.8387096774193549
48327,6,Warm,30,30,1
48327,7,Warm,31,31,1
48327,8,Warm,31,31,1
48327,9,Warm,29,30,0.9666666666666667
48327,10,Temperate,25,31,0.8064516129032258
48327,11,Cold,17,30,0.5666666666666667
48327,12,Cold,31,31,1
48329,1,Cold,31,31,1
48329,2,Cold,28,28,1
48329,3,Temperate,23,31,0.7419354838709677
48329,4,Temperate,30,30,1
48329,5,Warm,19,31,0.6129032258064516
48329,6,Warm,30,30,1
48329,7,Warm,31,31,1
48329,8,Warm,31,31,1
48329,9,Warm,29,30,0.9666666666666667
48329,10,Temperate,25,31,0.8064516129032258
48329,11,Cold,19,30,0.6333333333333333
48329,12,Cold,31,31,1
48331,1,Cold,31,31,1
48331,2,Cold,28,28,1
48331,3,Temperate,23,31,0.7419354838709677
48331,4,Temperate,30,30,1
48331,5,Warm,19,31,0.6129032258064516
48331,6,Warm,30,30,1
48331,7,Warm,31,31,1
48331,8,Warm,31,31,1
48331,9,Warm,29,30,0.9666666666666667
48331,10,Temperate,25,31,0.8064516129032258
48331,11,Cold,18,30,0.6
48331,12,Cold,31,31,1
48333,1,Cold,31,31,1
48333,2,Cold,28,28,1
48333,3,Temperate,25,31,0.8064516129032258
48333,4,Temperate,30,30,1
48333,5,Warm,24,31,0.7741935483870968
48333,6,Warm,30,30,1
48333,7,Warm,31,31,1
48333,8,Warm,31,31,1
48333,9,Warm,29,30,0.9666666666666667
48333,10,Temperate,26,31,0.8387096774193549
48333,11,Cold,16,30,0.5333333333333333
48333,12,Cold,31,31,1
48335,1,Cold,31,31,1
48335,2,Cold,28,28,1
48335,3,Temperate,26,31,0.8387096774193549
48335,4,Temperate,30,30,1
48335,5,Warm,23,31,0.7419354838709677
48335,6,Warm,30,30,1
48335,7,Warm,31,31,1
48335,8,Warm,31,31,1
48335,9,Warm,30,30,1
48335,10,Temperate,26,31,0.8387096774193549
48335,11,Cold,17,30,0.5666666666666667
48335,12,Cold,31,31,1
48337,1,Cold,31,31,1
48337,2,Cold,28,28,1
48337,3,Temperate,26,31,0.8387096774193549
48337,4,Temperate,30,30,1
48337,5,Warm,21,31,0.6774193548387096
48337,6,Warm,30,30,1
48337,7,Warm,31,31,1
48337,8,Warm,31,31,1
48337,9,Warm,29,30,0.9666666666666667
48337,10,Temperate,29,31,0.9354838709677419
48337,11,Cold,15,30,0.5
48337,12,Cold,31,31,1
48339,1,Cold,31,31,1
48339,2,Cold,28,28,1
48339,3,Temperate,22,31,0.7096774193548387
48339,4,Temperate,30,30,1
48339,5,Warm,19,31,0.6129032258064516
48339,6,Warm,30,30,1
48339,7,Warm,31,31,1
48339,8,Warm,31,31,1
48339,9,Warm,29,30,0.9666666666666667
48339,10,Temperate,26,31,0.8387096774193549
48339,11,Cold,19,30,0.6333333333333333
48339,12,Cold,31,31,1
48341,1,Cold,31,31,1
48341,2,Cold,28,28,1
48341,3,Temperate,24,31,0.7741935483870968
48341,4,Temperate,30,30,1
48341,5,Warm,17,31,0.5483870967741935
48341,6,Warm,30,30,1
48341,7,Warm,31,31,1
48341,8,Warm,31,31,1
48341,9,Warm,29,30,0.9666666666666667
48341,10,Temperate,29,31,0.9354838709677419
48341,11,Cold,20,30,0.6666666666666666
48341,12,Cold,31,31,1
48343,1,Cold,31,31,1
48343,2,Cold,28,28,1
48343,3,Temperate,24,31,0.7741935483870968
48343,4,Temperate,30,30,1
48343,5,Warm,20,31,0.6451612903225806
48343,6,Warm,30,30,1
48343,7,Warm,31,31,1
48343,8,Warm,31,31,1
48343,9,Warm,28,30,0.9333333333333333
48343,10,Temperate,28,31,0.9032258064516129
48343,11,Cold,19,30,0.6333333333333333
48343,12,Cold,31,31,1
48345,1,Cold,31,31,1
48345,2,Cold,28,28,1
48345,3,Temperate,25,31,0.8064516129032258
48345,4,Temperate,30,30,1
48345,5,Warm,19,31,0.6129032258064516
48345,6,Warm,30,30,1
48345,7,Warm,31,31,1
48345,8,Warm,31,31,1
48345,9,Warm,28,30,0.9333333333333333
48345,10,Temperate,28,31,0.9032258064516129
48345,11,Cold,19,30,0.6333333333333333
48345,12,Cold,31,31,1
48347,1,Cold,31,31,1
48347,2,Cold,28,28,1
48347,3,Temperate,21,31,0.6774193548387096
48347,4,Temperate,30,30,1
48347,5,Warm,17,31,0.5483870967741935
48347,6,Warm,30,30,1
48347,7,Warm,31,31,1
48347,8,Warm,31,31,1
48347,9,Warm,28,30,0.9333333333333333
48347,10,Temperate,28,31,0.9032258064516129
48347,11,Cold,19,30,0.6333333333333333
48347,12,Cold,31,31,1
48349,1,Cold,31,31,1
48349,2,Cold,28,28,1
48349,3,Temperate,23,31,0.7419354838709677
48349,4,Temperate,30,30,1
48349,5,Warm,19,31,0.6129032258064516
48349,6,Warm,30,30,1
48349,7,Warm,31,31,1
48349,8,Warm,31,31,1
48349,9,Warm,28,30,0.9333333333333333
48349,10,Temperate,28,31,0.9032258064516129
48349,11,Cold,19,30,0.6333333333333333
48349,12,Cold,31,31,1
48351,1,Cold,31,31,1
48351,2,Cold,28,28,1
48351,3,Temperate,23,31,0.7419354838709677
48351,4,Temperate,30,30,1
48351,5,Temperate,16,31,0.5161290322580645
48351,6,Warm,30,30,1
48351,7,Warm,31,31,1
48351,8,Warm,31,31,1
48351,9,Warm,28,30,0.9333333333333333
48351,10,Temperate,27,31,0.8709677419354839
48351,11,Cold,19,30,0.6333333333333333
48351,12,Cold,31,31,1
48353,1,Cold,31,31,1
48353,2,Cold,28,28,1
48353,3,Temperate,26,31,0.8387096774193549
48353,4,Temperate,29,30,0.9666666666666667
48353,5,Warm,24,31,0.7741935483870968
48353,6,Warm,30,30,1
48353,7,Warm,31,31,1
48353,8,Warm,31,31,1
48353,9,Warm,30,30,1
48353,10,Temperate,25,31,0.8064516129032258
48353,11,Cold,17,30,0.5666666666666667
48353,12,Cold,31,31,1
48355,1,Cold,31,31,1
48355,2,Cold,27,28,0.9642857142857143
48355,3,Temperate,23,31,0.7419354838709677
48355,4,Temperate,30,30,1
48355,5,Warm,27,31,0.8709677419354839
48355,6,Warm,30,30,1
48355,7,Warm,31,31,1
48355,8,Warm,31,31,1
48355,9,Warm,30,30,1
48355,10,Temperate,20,31,0.6451612903225806
48355,11,Cold,16,30,0.5333333333333333
48355,12,Cold,31,31,1
48357,1,Cold,31,31,1
48357,2,Cold,28,28,1
48357,3,Temperate,26,31,0.8387096774193549
48357,4,Temperate,30,30,1
48357,5,Warm,17,31,0.5483870967741935
48357,6,Warm,30,30,1
48357,7,Warm,31,31,1
48357,8,Warm,31,31,1
48357,9,Warm,29,30,0.9666666666666667
48357,10,Temperate,30,31,0.967741935483871
48357,11,Cold,18,30,0.6
48357,12,Cold,31,31,1
48359,1,Cold,31,31,1
48359,2,Cold,28,28,1
48359,3,Temperate,27,31,0.8709677419354839
48359,4,Temperate,30,30,1
48359,5,Warm,18,31,0.5806451612903226
48359,6,Warm,30,30,1
48359,7,Warm,31,31,1
48359,8,Warm,31,31,1
48359,9,Warm,30,30,1
48359,10,Temperate,28,31,0.9032258064516129
48359,11,Cold,20,30,0.6666666666666666
48359,12,Cold,31,31,1
48361,1,Cold,31,31,1
48361,2,Cold,27,28,0.9642857142857143
48361,3,Temperate,22,31,0.7096774193548387
48361,4,Temperate,30,30,1
48361,5,Temperate,17,31,0.5483870967741935
48361,6,Warm,30,30,1
48361,7,Warm,31,31,1
48361,8,Warm,31,31,1
48361,9,Warm,28,30,0.9333333333333333
48361,10,Temperate,27,31,0.8709677419354839
48361,11,Cold,18,30,0.6
48361,12,Cold,31,31,1
48363,1,Cold,31,31,1
48363,2,Cold,28,28,1
48363,3,Temperate,25,31,0.8064516129032258
48363,4,Temperate,30,30,1
48363,5,Warm,21,31,0.6774193548387096
48363,6,Warm,30,30,1
48363,7,Warm,31,31,1
48363,8,Warm,31,31,1
48363,9,Warm,29,30,0.9666666666666667
48363,10,Temperate,28,31,0.9032258064516129
48363,11,Cold,16,30,0.5333333333333333
48363,12,Cold,31,31,1
48365,1,Cold,31,31,1
48365,2,Cold,28,28,1
48365,3,Temperate,21,31,0.6774193548387096
48365,4,Temperate,30,30,1
48365,5,Warm,16,31,0.5161290322580645
48365,6,Warm,30,30,1
48365,7,Warm,31,31,1
48365,8,Warm,31,31,1
48365,9,Warm,28,30,0.9333333333333333
48365,10,Temperate,29,31,0.9354838709677419
48365,11,Cold,20,30,0.6666666666666666
48365,12,Cold,31,31,1
48367,1,Cold,31,31,1
48367,2,Cold,28,28,1
